0-x,0-y,1-x,1-y,2-x,2-y,3-x,3-y,4-x,4-y,5-x,5-y,6-x,6-y,7-x,7-y,8-x,8-y,9-x,9-y,10-x,10-y,11-x,11-y,12-x,12-y,13-x,13-y,14-x,14-y,15-x,15-y,16-x,16-y,17-x,17-y,18-x,18-y,19-x,19-y,20-x,20-y,21-x,21-y,22-x,22-y,23-x,23-y,24-x,24-y,25-x,25-y,26-x,26-y,27-x,27-y,28-x,28-y,29-x,29-y,30-x,30-y,31-x,31-y,32-x,32-y,33-x,33-y,34-x,34-y,35-x,35-y,36-x,36-y,37-x,37-y,38-x,38-y,39-x,39-y,40-x,40-y,41-x,41-y,42-x,42-y,43-x,43-y,44-x,44-y,45-x,45-y,46-x,46-y,47-x,47-y,48-x,48-y,49-x,49-y,50-x,50-y,51-x,51-y,52-x,52-y,53-x,53-y,54-x,54-y,55-x,55-y,56-x,56-y,57-x,57-y,58-x,58-y,59-x,59-y,60-x,60-y,61-x,61-y,62-x,62-y,63-x,63-y,64-x,64-y,65-x,65-y,66-x,66-y,67-x,67-y,68-x,68-y,69-x,69-y,70-x,70-y,71-x,71-y,72-x,72-y,73-x,73-y,74-x,74-y,75-x,75-y,76-x,76-y,77-x,77-y,78-x,78-y,79-x,79-y,80-x,80-y,81-x,81-y,82-x,82-y,83-x,83-y,84-x,84-y,85-x,85-y,86-x,86-y,87-x,87-y,88-x,88-y,89-x,89-y,90-x,90-y,91-x,91-y,92-x,92-y,93-x,93-y,94-x,94-y,95-x,95-y,96-x,96-y,97-x,97-y,98-x,98-y,99-x,99-y
754.284729,365.8062439,732.1314697,455.6104431,462.6792297,504.9550476,321.3967285,428.8083801,600.8713379,353.1181641,211.0861053,429.3745117,380.0734558,430.8545837,963.4968262,445.1192627,151.6177673,370.7009583,772.4286499,300.3961792,623.8521118,405.8497925,730.7362061,419.7182922,29.18744659,93.01558685,673.050415,118.6444855,806.7762451,385.8226318,121.1763382,450.5598145,757.3687134,388.89505,748.3302002,378.5570374,871.8972778,234.0196075,186.0371094,351.7147217,709.5276489,396.0167542,944.0183716,419.1034241,327.319458,401.0852966,77.43125916,261.8610229,922.1518555,190.806839,467.3276978,335.4115906,201.3319092,209.623703,373.7738953,323.2370911,425.1381226,381.591217,290.2643127,553.4576416,674.8152466,342.6889038,846.2632446,333.3371582,883.5812988,285.1874695,362.6407776,401.7273865,942.1838989,140.559433,940.881897,321.0801086,21.94076347,395.5304565,734.2174072,450.07901,160.7816772,179.8317413,119.7398224,195.9904633,353.8218994,319.6032715,280.1159058,467.6846619,155.765152,369.4442749,541.5647583,407.1242981,269.8713074,295.3295898,924.1142578,331.0100098,783.2543335,195.6718445,421.7263794,417.0768433,506.8957825,459.9389038,423.7749939,238.1796112,382.5770569,456.5544739,109.372261,531.0483398,347.5170288,464.5751038,328.6497192,337.5191956,395.3556519,308.4201965,68.0018158,470.789093,137.4172821,531.4440308,343.8984985,486.7285461,1012.117432,284.5541992,218.1201477,212.5686798,9.732524872,252.5364075,302.117981,317.2448425,220.0680237,348.2374878,401.1848145,506.7602539,399.6587524,114.273613,468.6085205,444.9970093,598.1116333,371.7262268,239.8371429,398.2356567,559.1723633,260.8683167,393.2434387,24.22176361,990.0610962,442.3592529,371.3755188,77.53551483,355.8966064,462.0308228,696.8334351,195.4913025,388.4338684,188.8560333,618.0869751,406.5512085,69.41492462,419.9847412,139.0810242,418.9766235,455.9299622,492.6945801,50.85509109,423.7920837,613.7669067,432.0246887,840.0765991,270.4756165,709.9351807,403.5249329,736.1453247,354.1471558,344.5523987,218.9264984,134.1139526,526.1763306,391.3076477,287.9403381,665.2892456,428.859375,308.0844421,389.2348328,310.6841736,340.0230103,159.9471283,448.1108093,155.662735,434.7321777,560.0853271,519.5889282,804.8475952,355.4634705,328.8062134,388.8976135,667.2845459,474.5533752,917.649292,476.3723145,470.2078247,434.0427856,577.4689331,530.7602539,168.8318024,447.2874756
924.7993774,357.937439,437.2475586,451.8525085,287.3974609,474.9340515,821.4701538,428.4551392,743.6511841,307.3483887,965.5601807,422.8256836,1006.564148,418.9958496,429.9021606,434.4235229,997.9159546,361.5153809,212.604187,278.8397522,450.2973938,399.6175537,158.4857178,388.3949585,584.3320313,72.39465332,561.5888672,118.9118958,366.7492676,383.6235962,173.0503998,445.9520569,392.2986755,371.4841309,915.9830322,341.9214172,178.5601349,231.47966,557.0439453,342.1308899,817.0582886,389.9397583,524.2362061,403.9704895,885.8752441,382.872406,98.77714539,257.1724243,616.4940186,183.2771912,151.8984528,303.5105286,356.4732056,207.2410278,931.5287476,306.1102295,774.9439697,345.0670471,693.6635742,438.7249451,546.6212769,326.4430237,791.2771606,314.3625488,204.2547913,284.4620361,394.5213928,374.6357727,347.5275879,138.4242401,584.2842407,316.2264709,315.7415466,366.3432922,878.0276489,402.9801941,692.4956055,151.5386047,427.8816528,194.1217499,27.36267853,284.8460083,260.5818176,464.0440063,336.175415,368.818573,484.5351563,392.3352661,487.1167297,289.8555908,346.5534668,330.2941284,980.2050171,185.9472198,759.9393311,385.5548401,635.5529785,449.2322693,251.7554321,234.6210022,139.1608276,434.5962524,320.503479,522.9754639,690.8977051,432.0226135,107.2783508,337.2033081,150.7567596,292.5739746,14.37498856,464.541687,123.7507935,488.1659546,981.4575195,480.965332,15.3941679,279.2998047,701.927124,198.5811157,435.8514709,233.8792725,700.6553345,315.59729,910.4005737,336.9724426,42.74237061,490.8504333,633.041748,92.63381195,670.2384033,443.9130249,34.73932648,364.2571411,980.0841675,389.1965942,536.130188,261.0632324,943.5533447,17.61073303,741.3625488,436.1070862,389.0145569,20.8333168,778.7279053,445.366333,432.7468567,167.0827332,617.5374756,175.1717224,628.7443848,364.9208984,613.2408447,392.4547119,608.7581177,388.4011841,403.6348877,490.0286865,825.0136719,423.0534058,794.0838623,431.5500183,566.0231934,262.1834412,842.5101929,391.4825134,218.9536133,333.776947,660.260437,214.7631378,336.1492615,524.31427,914.1991577,277.7486267,426.6844482,429.1647339,61.78416824,359.3632507,504.1820374,326.719696,437.9841309,441.2303772,390.9724731,417.81604,53.78534317,499.2691345,858.1206055,349.8985596,240.2954865,371.4344177,814.5949097,467.8434753,670.907959,404.3644104,945.3063354,427.6735535,75.78762817,497.22229,701.0130615,426.4478455
691.2651978,353.2541809,592.0697632,408.8305359,854.4981079,470.9328003,380.8922119,396.9686584,107.5374756,295.6376953,516.3562012,389.1272888,421.3841248,405.7973328,461.473999,418.7514954,379.1227722,249.7360535,172.986557,262.5433044,501.1442261,387.3804321,141.5485077,379.3895874,619.4291992,8.841352463,903.2098999,86.20184326,915.0019531,373.1317444,859.3626099,410.3714294,208.9604187,336.8222656,446.4549561,335.5761719,469.3439026,230.0605011,232.4817047,318.1601868,212.4495087,385.6999207,292.3940125,397.8816528,639.4685669,354.5091858,702.5921021,244.8126984,230.1876221,167.7289124,734.9870605,271.5531006,42.37123108,201.8802643,852.7991333,304.8071594,354.6735535,340.8336182,395.1981812,387.3177185,497.4495239,290.3214722,71.63343048,312.6173706,278.1225586,262.087677,196.6094513,371.1126709,212.4985809,105.1441956,705.9938354,310.8485107,66.79151917,353.6795044,280.5086975,338.8191223,991.5695801,130.1151581,484.322876,183.3466187,739.899353,259.0455017,190.266571,438.0723572,803.2923584,362.9901428,853.8528442,389.552948,939.7940674,288.2605896,133.1717529,323.8524475,892.6209717,152.869278,819.0898438,379.7742615,60.19403458,420.6153564,1007.553467,214.9142609,978.675354,424.8969421,441.5626831,516.6473389,389.0684509,388.4056702,339.4888,300.0376282,576.3235474,279.2537842,875.737915,453.2422791,1012.267761,485.6923218,638.1084595,472.217926,419.3275452,268.3774719,700.0014038,157.0353699,714.2334595,223.1719208,945.2579346,312.8692322,456.0322571,319.8832703,722.3753662,489.0431824,79.56801605,32.79056931,333.3791504,435.4794617,628.9889526,339.7303467,599.1000366,358.9567566,186.1795959,216.077179,225.0430145,490.8333435,476.6014404,427.4819031,131.9219055,496.5848389,57.10595703,446.162384,497.4476929,154.2042542,166.6174469,170.679306,687.6472168,338.879425,920.6417847,388.4898987,689.0303345,358.52005,674.1446533,486.6445313,275.6000977,409.144989,464.0508728,420.4219666,51.41766357,231.0154419,208.7139587,341.5929871,881.7632446,326.1899414,827.1956177,176.3988647,546.0739746,491.1179199,788.5205688,268.0525513,499.5584106,420.8402405,613.8495483,317.6971436,265.8428955,321.7542114,109.10009,417.8294067,880.5761719,360.5521545,793.6669312,75.02426147,326.3884888,344.7755737,424.1286926,367.5834656,482.381134,467.1814575,287.0689697,392.3492126,79.80278778,423.3632202,435.003418,481.192627,975.7490845,414.8987732
625.963562,353.2571716,849.6242676,403.0266418,869.3410645,461.585083,323.7744446,376.399292,53.57254028,259.2092285,840.7306519,356.1760559,697.2542114,400.0752869,803.6985474,418.5440674,138.6764526,200.4302521,896.0892944,257.9112854,277.3011169,383.9498596,600.0502319,372.2604675,297.7244263,392.233551,347.2555237,55.2624054,469.9280396,362.206543,359.8123169,405.7502136,741.4961548,333.6844177,820.2781982,333.5954285,34.82608032,230.0292969,797.4522095,312.7389832,902.9086304,383.3933716,604.6879883,369.5137024,697.2175293,316.5993347,628.1102905,237.0125275,112.5547104,149.669342,943.0906372,222.7432861,590.5758057,197.9350891,125.246994,263.9623413,709.6444702,310.6327209,318.921936,130.6530457,856,288.5045776,454.3013916,301.3811646,781.0639038,258.0766602,61.87371063,364.6640015,58.43423462,59.62982178,418.6212158,298.4898682,492.0947876,347.5544128,900.4314575,319.8258057,628.5229492,128.5289612,788.6580811,173.0823517,393.5393677,251.9941864,47.06701279,430.4547119,487.038269,331.8974609,152.257309,386.4058228,572.5869751,263.4312744,4.545307159,316.0406494,558.9684448,150.045578,133.3177185,377.349823,492.7395325,411.6029968,126.9280777,197.4835358,466.019165,419.885376,502.5393066,509.0625305,898.1038818,383.8672485,61.91511154,300.7419739,163.916626,277.81427,293.100708,451.7693481,996.0754395,481.2333679,42.79763794,449.6365356,634.2785034,226.4662476,301.6579285,156.6752167,366.5232239,211.6226196,351.3297119,294.0890198,690.5424805,317.0335388,885.3222046,412.8447571,679.1678467,19.3597641,343.2507935,429.0842285,877.1450806,336.8548584,469.5116577,357.2088013,406.5343933,200.0089722,796.5664673,321.2944031,70.92233276,406.1447144,741.2952271,277.6645508,261.7640686,413.8726807,697.4208984,118.0751572,695.9584961,159.7601013,821.9937134,337.4013977,136.66008,335.7210693,755.7749023,333.116333,77.36325073,478.8888855,215.7328796,409.5346069,307.8728333,407.1990662,175.1078644,208.5556183,120.0604095,329.9407654,102.8801804,312.2303772,271.2693787,171.6779327,635.6521606,475.3378296,587.546936,251.7389069,596.2043457,415.8861694,968.7203369,316.1323242,864.5727539,319.3684387,786.0877075,413.5780334,967.3781738,355.3261414,509.8186035,75.44795227,156.0060883,337.4063721,73.8334198,357.5906372,346.7664795,466.3790283,111.1248703,356.9526978,496.0228271,420.7449036,63.73787308,476.5887146,70.4901123,413.3022766
272.7606201,337.9197998,884.0743408,382.1037292,631.1635132,433.8861389,419.1196289,284.4206543,537.9203491,251.6757965,328.831543,338.0085754,999.7047119,372.4795227,953.1481323,375.7398376,422.7406921,190.161438,831.3095703,222.4412079,246.9300842,380.9782715,822.7585449,343.3459473,115.1768112,548.1070557,31.17432404,32.08707428,227.9588928,355.2550964,179.9864502,387.9927063,861.053894,307.5584412,641.5150757,304.3972168,469.1199646,210.1481323,923.8684082,296.2895508,365.6522217,369.0671997,616.015625,352.6233826,521.8500977,315.5372925,427.2254639,233.9070435,539.9798584,124.7323227,96.47381592,206.1055756,819.5625,187.9045715,514.8589478,254.2458344,15.42271328,295.8266602,223.6805573,441.6575317,608.9016724,287.1811829,714.8981323,256.6192017,461.033905,250.0797424,175.3391418,347.2481079,786.1451416,56.32889557,802.8676758,279.2583008,82.97174835,324.0419617,352.583374,310.8397827,151.6833649,102.0870438,1013.270386,169.3641663,514.0058594,245.4851685,587.0821533,425.0773621,357.4285583,290.277771,299.2095642,380.3359375,393.9354248,215.1763763,808.2772827,311.7258606,402.5866394,116.6831589,744.4558716,354.1842957,275.5874329,383.1453552,729.4221191,194.2605133,711.0548706,410.3934326,34.18907928,509.2419128,792.2149658,368.8742371,682.3068237,297.5308228,662.5930176,266.2181702,494.9970703,450.2939453,419.8978577,445.1311951,177.2410889,416.8378906,645.7230225,224.9693756,483.9062805,149.8322906,60.54089355,164.6585236,262.8097229,289.4106445,404.1825562,306.4059753,97.32518768,408.014801,744.9412842,5.505455017,803.7008667,427.3959045,545.4082642,335.6464233,433.1359558,329.8559875,159.3792725,199.9147797,978.3643799,331.0310364,715.9569702,396.9066467,714.831665,585.9849854,658.3988037,403.3709106,830.2088013,91.64308929,529.0775757,108.7968292,72.97878265,312.1408691,973.5162354,333.047699,503.1631775,299.9830933,58.2148056,475.1416321,103.33255,401.0509949,129.1740875,404.3840027,376.1758118,205.8502197,180.1260071,325.009613,835.9421997,259.0123291,524.6286011,156.8207092,859.2766724,472.3063965,179.7684326,219.3835907,636.1459961,413.3031616,333.9338684,302.1836548,182.2893066,301.7750244,296.0709839,413.0428467,983.5137329,327.4174805,240.514679,289.4017944,762.2156372,307.834259,172.1727295,341.788208,313.2410278,429.4458313,953.3356323,348.1585083,374.2645874,412.9597168,730.5049438,426.3319702,560.465332,407.9580688
928.1870728,309.3224487,980.6283569,381.7434082,767.7530518,431.2331543,499.219696,279.425354,336.913269,246.6188049,198.4576721,336.986145,162.5624237,345.0701294,526.6564331,370.3999023,945.5373535,181.5805511,379.3353577,203.1531677,15.2263279,357.8711548,434.9918213,328.5844116,54.50013351,391.5493774,9.746638298,12.96494484,330.0200806,345.2020569,256.621521,385.3527222,801.3917847,267.1599426,656.9833374,231.6228943,720.2940674,202.1206818,649.8607178,249.5509033,957.3504639,364.8324585,482.7893066,322.085968,305.7898254,306.1207275,210.1855164,234.8179169,35.92372894,64.18926239,139.5888519,188.159256,159.4712372,128.9669342,547.1186523,229.5679626,974.371582,282.3293457,48.04423904,105.3059158,442.0414429,273.6873779,863.4944458,254.718277,667.9550171,246.1653137,322.6382751,338.5745239,706.7884521,24.16630554,654.6113892,258.7855835,101.5694275,314.2492981,701.3796997,290.4328308,748.3494873,98.70269012,740.2602539,146.5984955,737.8283081,240.020752,536.4277954,405.6207886,270.8955383,287.1829224,146.3925629,284.4327698,916.5353394,212.5801544,698.8092651,295.8048401,75.08713531,112.1188354,224.0622253,339.8103638,7.292723179,376.393219,884.6202393,195.1417847,1005.103699,409.3217773,96.38667297,492.7749329,472.1485596,366.1156921,283.8107605,292.4109802,886.2034302,236.7578278,715.6331177,443.9692383,788.8632202,433.0189514,287.3268433,396.365509,369.9099426,222.7280731,231.9315033,142.8577118,700.2214355,157.2697296,299.520874,271.1123352,145.4064484,286.3834839,238.1222687,402.914856,26.06958389,71.74121857,204.6231842,420.8611755,392.0620117,332.4195862,686.7883301,327.7585754,148.1790619,182.6337891,327.5714417,487.722229,82.74230194,384.8132629,930.5661621,578.7799072,133.7294922,399.2086487,848.8933716,85.13020325,563.0718384,68.34408569,632.2147827,301.6926575,648.6467285,320.5784912,132.0414124,263.3153687,328.3069458,472.0310059,178.6580048,370.6707764,80.62788391,387.8622742,556.3345947,199.6842346,469.3419495,321.0559998,992.0280151,220.3464355,675.8918457,153.7931366,460.4607544,471.2788391,853.7580566,212.9993439,790.6768188,410.5930786,666.9134521,300.5521545,85.81201935,291.1620178,15.83291626,405.6652527,52.10474396,300.4608459,580.6703491,73.01522827,627.1501465,286.519165,960.9136963,338.738678,439.6424255,385.4981384,746.4088135,342.6014099,421.8312073,411.9535522,913.5384521,420.1987,506.8528442,407.6740417
869.2695313,291.3621826,246.7546082,367.3986206,833.5401611,408.6801453,568.8878174,258.9679871,783.619812,241.0216217,686.3195801,335.4115906,181.9869995,306.5792847,844.6351318,363.4889526,847.9356079,163.90802,19.07168198,158.3077698,644,352.6300354,812.581665,324.0696106,201.4512787,635.0307617,24.36273766,158.1538849,629.0214233,327.1361694,317.05896,366.2144165,1011.286499,231.7706909,900.5145874,219.7298584,627.624939,195.9616089,166.7136383,240.9110107,12.35114479,346.0115051,578.815918,317.8692322,570.2600098,288.8535767,800.263916,233.8168335,544.0691528,54.03099442,125.8800812,150.1416779,991.439209,128.2150879,686.5214233,224.7722321,304.2224731,280.6578369,419.7635193,503.052124,816.1134644,260.2673035,388.1082153,251.707077,725.2357178,244.6406403,769.1564941,332.226532,269.6702271,14.60453033,151.9878693,254.5579987,526.9370117,301.4592285,742.7622681,285.0219727,845.2348633,82.37089539,152.7087402,144.0752563,658.5236206,229.9006195,589.696167,396.522522,152.6636963,271.6113281,323.0403748,275.5319824,306.8059692,193.6361847,204.9335327,248.3265381,457.3136292,103.26931,396.6117249,318.8294067,111.9062042,330.2945862,817.9064331,185.4313049,658.187561,395.0724182,311.3634033,489.9619751,482.9582214,313.548584,104.5285416,291.2585144,577.6278076,221.7654114,913.3638306,410.5705261,430.8552856,410.5410156,705.4451294,390.4308472,607.3724365,217.8012238,799.6405029,135.9465485,403.269043,154.8843231,5.619452953,232.399231,960.3712769,267.0666504,820.2749634,397.2788391,983.725769,623.5836182,131.1838531,398.2410889,1013.621033,322.7012634,242.9574432,320.2943115,381.6263123,171.8375397,732.928833,256.6238098,955.2214966,359.2242432,907.9381714,557.9529419,497.6746826,396.4188843,930.4475098,83.95729828,554.4873047,24.95799255,762.831604,286.6348267,277.0834961,255.3012848,287.7135315,250.3660431,911.3414307,470.1492004,997.0126343,325.7182007,992.0003662,383.8944702,318.6657104,198.2192841,481.6047363,288.5136414,84.89646149,198.7588196,181.4398041,146.4201202,483.874176,445.5491638,337.2037964,209.5117645,354.5376587,399.9352112,754.8324585,289.3139954,634.5187988,274.5837097,644.1286621,401.1939087,709.5916748,298.9976807,934.694458,376.5412598,243.2602081,225.1917572,633.8039551,330.7322388,902.1071777,368.8241882,272.7961121,329.2061462,998.4293213,334.3036194,599.6497803,415.3519287,741.3198853,382.2518921
153.1944733,276.3215637,387.9055176,351.0603638,666.0061035,402.3049927,499.1643066,256.674408,515.0158691,239.8001404,179.735733,305.0318298,103.9580917,269.665863,135.0674591,356.5397339,638.4186401,137.9953766,599.4213257,139.6041565,560.8441772,350.815094,892.4350586,311.5649109,691.0857544,183.6810455,,,889.4620361,316.5354309,355.9055176,329.8004761,368.815979,228.1431274,811.4962769,195.3062439,927.376709,147.6723022,17.51606369,225.5817108,467.7149658,342.0961609,433.8894043,318.2678528,505.4547119,246.9075012,293.420929,221.9829865,485.2844238,33.35912704,917.8341675,148.1269836,211.5458527,105.7698212,414.2528687,221.2589111,629.4421387,278.0979004,703.0908203,198.8540192,348.5788269,196.4927979,556.9244385,239.4723969,111.7669983,238.3609772,25.30960464,329.4264221,219.942215,285.5201721,468.9073792,244.0887146,249.2324371,298.2880249,921.6501465,250.5155487,468.9085999,56.82422256,554.2868652,109.6904373,889.4008789,214.2302399,627.694458,374.8039856,998.4578857,263.4603577,60.09571075,263.2844238,502.4543152,186.5796509,991.8924561,195.0870667,388.0652466,100.929924,542.647583,304.9671936,468.3453064,329.3684692,406.0341187,172.1708221,540.7322388,393.7991028,82.40211487,489.5343933,770.4087524,304.6387329,120.522644,290.2898254,109.2078476,218.5939789,152.7994995,409.0809631,528.3050537,407.6911621,945.9173584,344.8757324,381.4835205,184.6007385,836.6305542,129.3613281,848.8675537,142.7739105,230.0597229,209.178421,427.4491882,242.2454987,423.315155,396.2010803,690.9737549,296.5844727,779.9041138,383.9441528,543.9355469,318.6983948,40.65195847,320.1972961,934.4974365,164.8122253,1000.286316,292.5999146,672.0117188,348.4611816,193.9013519,518.0866089,302.0151367,393.6763611,532.5534668,80.2084198,37.79270935,8.16143322,613.9893799,284.3302612,864.3568115,208.8096008,751.5806274,239.7931366,662.0011597,421.7629089,938.4938965,313.8424072,574.2871704,378.5603333,746.4770508,158.8975067,853.4176025,238.8824615,997.4063721,156.3213959,58.49427795,134.0112915,769.8363647,429.9920654,665.4631348,206.8792114,651.5294189,368.3534851,609.3688354,284.6817017,550.5922241,236.4393616,364.5947266,388.9753723,451.0630798,282.1378479,282.6888428,441.9221802,308.1007996,220.5333252,449.620636,301.0131836,309.072052,368.60849,120.5946808,326.7265625,939.9122925,300.4221802,183.9751587,400.4100037,684.6942139,376.4382935
1007.371399,233.4603271,188.1726074,318.835968,886.484375,393.071106,511.133667,234.3244171,480.3716736,239.2222137,420.4117737,299.7752991,58.63180542,256.9436646,214.5372467,340.9890747,359.5753479,124.1534042,326.5590515,140.8138428,153.7110443,344.1316833,658.7531738,309.4804688,766.7562256,12.22885609,,,616.6271973,314.6836243,882.9886475,316.5388184,218.184494,225.0733337,908.180603,175.2041473,761.3283691,133.5762482,837.647522,222.0096893,417.7584839,339.1094971,887.0352783,312.443634,381.1489563,225.6244965,642.7379761,196.5427704,467.6133728,27.46763992,450.736145,131.5056915,464.9032288,73.47984314,491.3562622,165.5431824,322.3174438,241.9752502,326.3851929,628.4403687,856.5245361,168.9199677,949.0127563,221.4579926,933.6530762,218.947464,828.3187866,318.5564575,586.036438,519.7058105,701.3916016,235.9032135,115.851532,284.6031799,588.27948,238.8215485,719.0829468,33.47525406,912.9317017,85.20319366,485.2860107,213.5449219,105.1672211,359.041748,45.78308487,261.7827148,116.4402313,260.8052979,90.29303741,175.7403259,789.3224487,191.4325867,653.5310669,73.21310425,453.2245178,306.9776611,167.2546997,306.8370056,160.4983215,139.2084045,910.0049438,383.0001526,106.4291306,473.4547729,126.5944977,299.5570068,398.1427917,289.763855,643.0674438,216.953476,328.3667297,389.307312,736.2980347,396.2313843,683.4573975,345.4206848,447.7948608,162.8278351,14.6660862,113.5755081,521.7926025,140.9747925,803.2734985,206.4514618,17.95109558,233.7443237,666.6068726,376.8613892,332.8415527,451.1378174,492.1915588,378.1806335,870.760498,298.4219971,980.2302246,282.8727417,81.99672699,161.5154724,,,322.2035522,341.4978027,840.7715454,405.1790771,779.3963013,336.6607361,335.4757996,80.24641418,470.1457825,7.178118706,150.9814758,270.3735352,969.1046143,191.2568054,59.54012299,233.7396851,976.1379395,400.6187134,69.36619568,299.3909912,741.1627197,357.6531372,138.2273102,135.5636444,12.70679665,205.6000519,358.1321716,144.195755,387.9546204,127.5459824,391.0626221,404.7239685,786.0153198,163.5534515,425.5291138,349.9405823,609.9102173,214.1817169,797.2756958,228.7997742,960.458252,379.9730835,97.43251801,280.9028625,105.0817719,512.7399902,545.732605,135.945755,70.03691864,291.558075,363.1059875,361.9143066,891.623291,319.0755005,291.6691589,278.8548889,250.6660614,382.2989807,612.1694946,371.7393494
547.5715332,175.2945404,438.9267883,291.5560303,774.9279785,372.9954224,633.1535645,153.4169464,463.6229553,227.5812836,640.5134888,255.7502136,719.9727783,255.0733795,300.1797485,337.4136658,11.40377903,120.4522858,673.8770142,128.4692535,373.3946838,310.7121277,126.8754578,305.8641052,667.0893555,281.7106323,,,802.0548706,309.3919373,806.5049438,315.392395,427.7593994,213.9092865,137.1002197,174.0912628,238.907196,109.9578247,207.9403534,211.201004,50.4445343,317.0649719,12.942379,287.601593,791.071167,206.8523407,727.654541,188.8549194,401.0365295,16.0372963,807.9678345,82.74240112,620.5625,37.63148117,388.1246948,158.3577118,951.8866577,209.1326447,50.85929871,513.2245483,86.01493835,167.3442841,632.5462036,180.5501556,952.4263916,206.837265,191.0137482,304.0353394,706.1381836,309.497345,947.203186,231.2554626,181.358551,262.5402527,156.9866028,218.4032288,914.0046997,30.02827263,806.852478,64.95410919,82.33730316,183.1625366,944.2058716,346.1543579,704.2454834,225.9308777,481.3517456,256.2176208,164.0017853,174.0759888,830.9345093,155.3658295,850.7017212,50.58280182,727.7307129,305.7843933,489.4039001,294.2453003,359.7806396,111.7845154,170.7705383,370.8540039,763.0877075,443.1112976,338.6026611,287.5558167,94.66333008,260.519989,234.7256165,201.0066528,586.5151367,364.8511963,986.3832397,391.1076965,592.0361328,335.2061157,650.0732422,128.7550049,511.1286316,108.3716278,109.0202255,132.8202515,654.2008057,179.1398315,282.6374207,226.196991,305.0524292,362.6366272,435.0684814,95.72572327,473.7130432,377.2756653,950.7827148,286.4607849,359.6752319,279.606781,777.6625977,115.4997482,,,157.7097778,330.3296509,284.2064819,204.1009369,673.5709839,337.5214539,121.3989792,79.20889282,762.9199219,3.001694679,132.9877167,247.0269318,648.2610474,186.774765,484.2606506,211.1268921,60.05446625,385.0598755,843.2301025,279.9039001,345.2358093,357.8987122,106.1379089,123.6161346,901.6983032,186.1869049,277.6976624,140.4019623,546.2735596,108.1163788,999.0119629,402.6037598,197.6439819,161.6206055,670.5010986,346.0303955,754.2271729,211.3901367,585.4778442,225.0821533,322.3643494,361.0886536,603.5454712,250.898819,634.918335,422.4374084,137.584198,122.264801,580.4072876,273.2960205,81.08087158,357.0304871,853.1380615,306.3859558,21.17140579,279.2189331,435.9586182,378.2683411,933.9920044,363.5860901
258.8281555,168.208847,534.8918457,278.5163879,198.8786469,340.262207,95.01206207,126.9672546,372.6891785,216.8746338,718.3562012,252.3661194,761.8760376,232.8527222,558.0454712,317.6529846,1006.834534,94.26911926,484.5110779,89.6023941,959.3956299,299.9421082,805.3562012,275.5331726,937.9731445,68.06451416,,,736.7346191,295.084137,855.5639648,309.0586243,161.0302429,213.7434387,232.2913513,159.3095856,588.6569214,69.8144455,41.45771027,175.711441,605.434021,294.0681763,854.1087646,280.0192261,192.6534424,205.8621368,780.126709,186.7506409,427.4417419,525.7615967,190.1384735,72.58545685,745.8153076,27.3874073,487.9208374,136.3236237,181.0656281,203.2538147,430.4090881,134.515152,317.6597595,157.0226746,1013.197021,147.6434326,516.8782349,190.3666229,27.92263985,295.9542542,317.0228271,229.6732483,76.36065674,222.0946655,812.9992676,252.4815063,969.0059204,202.5226135,805.0805054,571.4988403,920.6902466,53.64245224,700.1141968,175.5488892,204.0453796,345.7619934,726.7915039,203.9828491,501.8489685,251.4093018,272.2053528,168.0558472,186.2017822,131.631897,143.3040009,25.29341125,262.254425,305.9735107,761.0182495,289.0476074,148.5840912,76.90962982,22.17128754,332.7993469,573.1077881,436.22052,87.93232727,256.8987427,431.8938904,242.1289368,569.3596802,194.9640198,353.0836487,349.3059692,194.1701813,380.180481,489.0660706,324.6122131,266.2891235,124.7552795,180.0713959,106.230835,581.1936035,99.23353577,59.09119415,151.5913239,842.9256592,209.1341095,264.7397766,338.7944946,438.0365601,208.1384583,859.9042358,363.8084717,334.2419434,247.0610504,184.7011566,274.0134277,162.7911224,99.81777954,,,56.33203888,323.7035828,902.7992554,49.41221619,142.0517426,314.2492065,242.367981,62.36185074,651.9628296,444.7519836,260.8934021,220.3332672,261.3923035,179.4820251,906.4597168,189.170105,427.8894043,379.1800842,507.7420349,265.0255127,193.9391785,353.8337402,945.0170288,111.2727356,612.9310303,182.5308533,917.5075684,129.0121765,800.8639526,98.27601624,695.1861572,402.8985291,1002.617371,140.9724121,878.2727051,339.896759,254.570694,173.1207123,861.4865723,206.7278137,388.5962219,350.731781,490.2915955,235.259613,1011.705994,342.1761169,19.41033936,117.6814194,410.8638306,255.9015961,906.2097778,344.1471252,473.0002747,304.7376709,466.272644,266.8653259,639.6133423,372.6125183,905.494873,355.8630676
